onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
6.256	n/a	3128	surroundSuppB2_start	97	n/a	n/a	n/a
7.8	n/a	3900	fixpoint_ON	4	n/a	n/a	n/a
8.32	2.4	4160	stim_ON	8	1	1	3
11.228	n/a	5614	fixpoint_ON	4	n/a	n/a	n/a
11.738	2.4	5869	stim_ON	8	1	0.6	1
14.648	n/a	7324	fixpoint_ON	4	n/a	n/a	n/a
15.158	2.4	7579	stim_ON	8	1	0.3	2
18.068	n/a	9034	fixpoint_ON	4	n/a	n/a	n/a
18.578	2.4	9289	stim_ON	8	1	0	3
21.488	n/a	10744	fixpoint_ON	4	n/a	n/a	n/a
21.998	2.4	10999	stim_ON	8	1	0	2
24.908	n/a	12454	fixpoint_ON	4	n/a	n/a	n/a
25.418	2.4	12709	stim_ON	8	1	0.3	1
28.328	n/a	14164	fixpoint_ON	4	n/a	n/a	n/a
28.838	2.4	14419	stim_ON	8	1	0.6	3
31.75	n/a	15875	fixpoint_ON	4	n/a	n/a	n/a
32.258	2.4	16129	stim_ON	8	1	1	2
35.17	n/a	17585	fixpoint_ON	4	n/a	n/a	n/a
35.68	2.4	17840	stim_ON	8	1	1	3
38.59	n/a	19295	fixpoint_ON	4	n/a	n/a	n/a
39.1	2.4	19550	stim_ON	8	1	0.6	1
42.01	n/a	21005	fixpoint_ON	4	n/a	n/a	n/a
42.52	2.4	21260	stim_ON	8	1	0.3	2
45.43	n/a	22715	fixpoint_ON	4	n/a	n/a	n/a
45.94	2.4	22970	stim_ON	8	1	0	3
48.85	n/a	24425	fixpoint_ON	4	n/a	n/a	n/a
49.36	2.4	24680	stim_ON	8	0	1	1
52.27	n/a	26135	fixpoint_ON	4	n/a	n/a	n/a
52.78	2.4	26390	stim_ON	8	0	0.6	2
55.69	n/a	27845	fixpoint_ON	4	n/a	n/a	n/a
56.2	2.4	28100	stim_ON	8	0	0.3	3
59.11	n/a	29555	fixpoint_ON	4	n/a	n/a	n/a
59.62	2.4	29810	stim_ON	8	0	0	1
62.53	n/a	31265	fixpoint_ON	4	n/a	n/a	n/a
63.04	2.4	31520	stim_ON	8	1	1	3
65.95	n/a	32975	fixpoint_ON	4	n/a	n/a	n/a
66.46	2.4	33230	stim_ON	8	1	0.6	2
69.37	n/a	34685	fixpoint_ON	4	n/a	n/a	n/a
69.88	2.4	34940	stim_ON	8	1	0.3	1
72.79	n/a	36395	fixpoint_ON	4	n/a	n/a	n/a
73.3	2.4	36650	stim_ON	8	1	0	3
76.21	n/a	38105	fixpoint_ON	4	n/a	n/a	n/a
76.72	2.4	38360	stim_ON	8	1	0	3
79.63	n/a	39815	fixpoint_ON	4	n/a	n/a	n/a
80.14	2.4	40070	stim_ON	8	1	0.3	1
83.05	n/a	41525	fixpoint_ON	4	n/a	n/a	n/a
83.56	2.4	41780	stim_ON	8	1	0.6	2
86.472	n/a	43236	fixpoint_ON	4	n/a	n/a	n/a
86.98	2.4	43490	stim_ON	8	1	1	3
89.892	n/a	44946	fixpoint_ON	4	n/a	n/a	n/a
90.4	2.4	45200	stim_ON	8	1	0	1
93.312	n/a	46656	fixpoint_ON	4	n/a	n/a	n/a
93.822	2.4	46911	stim_ON	8	0	0	2
96.732	n/a	48366	fixpoint_ON	4	n/a	n/a	n/a
97.242	2.4	48621	stim_ON	8	1	0.3	3
100.152	n/a	50076	fixpoint_ON	4	n/a	n/a	n/a
100.662	2.4	50331	stim_ON	8	0	0.3	1
103.572	n/a	51786	fixpoint_ON	4	n/a	n/a	n/a
104.082	2.4	52041	stim_ON	8	1	0.6	2
106.992	n/a	53496	fixpoint_ON	4	n/a	n/a	n/a
107.502	2.4	53751	stim_ON	8	0	0.6	3
110.412	n/a	55206	fixpoint_ON	4	n/a	n/a	n/a
110.922	2.4	55461	stim_ON	8	1	1	1
113.832	n/a	56916	fixpoint_ON	4	n/a	n/a	n/a
114.342	2.4	57171	stim_ON	8	0	1	2
117.252	n/a	58626	fixpoint_ON	4	n/a	n/a	n/a
117.762	2.4	58881	stim_ON	8	1	0	3
120.672	n/a	60336	fixpoint_ON	4	n/a	n/a	n/a
121.182	2.4	60591	stim_ON	8	1	0.3	1
124.092	n/a	62046	fixpoint_ON	4	n/a	n/a	n/a
124.602	2.4	62301	stim_ON	8	1	0.6	2
127.512	n/a	63756	fixpoint_ON	4	n/a	n/a	n/a
128.022	2.4	64011	stim_ON	8	1	1	3
130.932	n/a	65466	fixpoint_ON	4	n/a	n/a	n/a
131.442	2.4	65721	stim_ON	8	1	1	2
134.352	n/a	67176	fixpoint_ON	4	n/a	n/a	n/a
134.862	2.4	67431	stim_ON	8	1	0.6	1
137.772	n/a	68886	fixpoint_ON	4	n/a	n/a	n/a
138.282	2.4	69141	stim_ON	8	1	0.3	3
141.192	n/a	70596	fixpoint_ON	4	n/a	n/a	n/a
141.702	2.4	70851	stim_ON	8	1	0	2
144.612	n/a	72306	fixpoint_ON	4	n/a	n/a	n/a
145.122	2.4	72561	stim_ON	8	0	1	1
148.032	n/a	74016	fixpoint_ON	4	n/a	n/a	n/a
148.542	2.4	74271	stim_ON	8	0	0.6	2
151.454	n/a	75727	fixpoint_ON	4	n/a	n/a	n/a
151.964	2.4	75982	stim_ON	8	0	0.3	3
154.874	n/a	77437	fixpoint_ON	4	n/a	n/a	n/a
155.384	2.4	77692	stim_ON	8	0	0	1
158.294	n/a	79147	fixpoint_ON	4	n/a	n/a	n/a
158.804	2.4	79402	stim_ON	8	1	1	2
161.714	n/a	80857	fixpoint_ON	4	n/a	n/a	n/a
162.224	2.4	81112	stim_ON	8	1	0.6	3
165.134	n/a	82567	fixpoint_ON	4	n/a	n/a	n/a
165.644	2.4	82822	stim_ON	8	1	0.3	1
